"year","zone","domain","measure","value"
"2016","S01008455","Health","Quintile",1
"2016","S01008455","Income","Quintile",1
"2016","S01008455","Education Skills And Training","Quintile",1
"2016","S01008455","Employment","Quintile",1
"2016","S01008455","Crime","Quintile",1
"2016","S01008455","SIMD","Quintile",1
"2016","S01008455","Access To Services","Quintile",4
"2016","S01008456","Access To Services","Rank",5290
"2016","S01008456","SIMD","Rank",267
"2016","S01008456","Crime","Rank",1760
"2016","S01008456","Employment","Rank",153
"2016","S01008456","Income","Rank",400
"2016","S01008456","Health","Rank",234
"2016","S01008456","Education Skills And Training","Rank",432
"2016","S01008456","Housing","Rank",758
"2016","S01008456","SIMD","Decile",1
"2016","S01008456","Crime","Decile",3
"2016","S01008456","Health","Decile",1
"2016","S01008456","Access To Services","Decile",8
"2016","S01008456","Housing","Decile",2
"2016","S01008456","Education Skills And Training","Decile",1
"2016","S01008456","Income","Decile",1
"2016","S01008456","Employment","Decile",1
"2016","S01008456","Education Skills And Training","Vigintile",2
"2016","S01008456","Employment","Vigintile",1
"2016","S01008456","Health","Vigintile",1
"2016","S01008456","Housing","Vigintile",3
"2016","S01008456","Access To Services","Vigintile",16
"2016","S01008456","Crime","Vigintile",6
"2016","S01008456","Income","Vigintile",2
"2016","S01008456","SIMD","Vigintile",1
"2016","S01008456","Housing","Quintile",1
"2016","S01008456","Health","Quintile",1
"2016","S01008456","Income","Quintile",1
"2016","S01008456","Education Skills And Training","Quintile",1
"2016","S01008456","Employment","Quintile",1
"2016","S01008456","Crime","Quintile",2
"2016","S01008456","SIMD","Quintile",1
"2016","S01008456","Access To Services","Quintile",4
"2016","S01008457","Access To Services","Rank",5697
"2016","S01008457","SIMD","Rank",1054
"2016","S01008457","Crime","Rank",1737
"2016","S01008457","Employment","Rank",1016
"2016","S01008457","Income","Rank",1232
"2016","S01008457","Health","Rank",623
"2016","S01008457","Education Skills And Training","Rank",1075
"2016","S01008457","Housing","Rank",1059
"2016","S01008457","SIMD","Decile",2
"2016","S01008457","Crime","Decile",3
"2016","S01008457","Health","Decile",1
"2016","S01008457","Access To Services","Decile",9
"2016","S01008457","Housing","Decile",2
"2016","S01008457","Education Skills And Training","Decile",2
"2016","S01008457","Income","Decile",2
"2016","S01008457","Employment","Decile",2
"2016","S01008457","Education Skills And Training","Vigintile",4
"2016","S01008457","Employment","Vigintile",3
"2016","S01008457","Health","Vigintile",2
"2016","S01008457","Housing","Vigintile",4
"2016","S01008457","Access To Services","Vigintile",17
"2016","S01008457","Crime","Vigintile",5
"2016","S01008457","Income","Vigintile",4
"2016","S01008457","SIMD","Vigintile",4
"2016","S01008457","Housing","Quintile",1
"2016","S01008457","Health","Quintile",1
"2016","S01008457","Income","Quintile",1
"2016","S01008457","Education Skills And Training","Quintile",1
"2016","S01008457","Employment","Quintile",1
"2016","S01008457","Crime","Quintile",2
"2016","S01008457","SIMD","Quintile",1
"2016","S01008457","Access To Services","Quintile",5
"2016","S01008458","Access To Services","Rank",4856
"2016","S01008458","SIMD","Rank",2561
"2016","S01008458","Crime","Rank",1490
"2016","S01008458","Employment","Rank",2813
"2016","S01008458","Income","Rank",2555
"2016","S01008458","Health","Rank",2725
"2016","S01008458","Education Skills And Training","Rank",1770
"2016","S01008458","Housing","Rank",2522
"2016","S01008458","SIMD","Decile",4
"2016","S01008458","Crime","Decile",3
"2016","S01008458","Health","Decile",4
"2016","S01008458","Access To Services","Decile",7
"2016","S01008458","Housing","Decile",4
"2016","S01008458","Education Skills And Training","Decile",3
"2016","S01008458","Income","Decile",4
"2016","S01008458","Employment","Decile",5
"2016","S01008458","Education Skills And Training","Vigintile",6
"2016","S01008458","Employment","Vigintile",9
"2016","S01008458","Health","Vigintile",8
"2016","S01008458","Housing","Vigintile",8
"2016","S01008458","Access To Services","Vigintile",14
"2016","S01008458","Crime","Vigintile",5
"2016","S01008458","Income","Vigintile",8
"2016","S01008458","SIMD","Vigintile",8
"2016","S01008458","Housing","Quintile",2
"2016","S01008458","Health","Quintile",2
"2016","S01008458","Income","Quintile",2
"2016","S01008458","Education Skills And Training","Quintile",2
"2016","S01008458","Employment","Quintile",3
"2016","S01008458","Crime","Quintile",2
"2016","S01008458","SIMD","Quintile",2
"2016","S01008458","Access To Services","Quintile",4
"2016","S01008604","Access To Services","Rank",6203
"2016","S01008604","SIMD","Rank",6455
"2016","S01008604","Crime","Rank",2897
"2016","S01008604","Employment","Rank",5515
"2016","S01008604","Income","Rank",6007
"2016","S01008604","Health","Rank",6633
"2016","S01008604","Education Skills And Training","Rank",6179
"2016","S01008604","Housing","Rank",1836
"2016","S01008604","SIMD","Decile",10
"2016","S01008604","Crime","Decile",5
"2016","S01008604","Health","Decile",10
"2016","S01008604","Access To Services","Decile",9
"2016","S01008604","Housing","Decile",3
"2016","S01008604","Education Skills And Training","Decile",9
"2016","S01008604","Income","Decile",9
"2016","S01008604","Employment","Decile",8
"2016","S01008604","Education Skills And Training","Vigintile",18
"2016","S01008604","Employment","Vigintile",16
"2016","S01008604","Health","Vigintile",20
"2016","S01008604","Housing","Vigintile",6
"2016","S01008604","Access To Services","Vigintile",18
"2016","S01008604","Crime","Vigintile",9
"2016","S01008604","Income","Vigintile",18
"2016","S01008604","SIMD","Vigintile",19
"2016","S01008604","Housing","Quintile",2
"2016","S01008604","Health","Quintile",5
"2016","S01008604","Income","Quintile",5
"2016","S01008604","Education Skills And Training","Quintile",5
"2016","S01008604","Employment","Quintile",4
"2016","S01008604","Crime","Quintile",3
"2016","S01008604","SIMD","Quintile",5
"2016","S01008604","Access To Services","Quintile",5
"2016","S01008605","Access To Services","Rank",6358
"2016","S01008605","SIMD","Rank",6759
"2016","S01008605","Crime","Rank",3481
"2016","S01008605","Employment","Rank",6574
"2016","S01008605","Income","Rank",6135
"2016","S01008605","Health","Rank",6935
"2016","S01008605","Education Skills And Training","Rank",6282
"2016","S01008605","Housing","Rank",788
"2016","S01008605","SIMD","Decile",10
"2016","S01008605","Crime","Decile",5
"2016","S01008605","Health","Decile",10
"2016","S01008605","Access To Services","Decile",10
"2016","S01008605","Housing","Decile",2
"2016","S01008605","Education Skills And Training","Decile",10
"2016","S01008605","Income","Decile",9
"2016","S01008605","Employment","Decile",10
"2016","S01008605","Education Skills And Training","Vigintile",19
"2016","S01008605","Employment","Vigintile",19
"2016","S01008605","Health","Vigintile",20
"2016","S01008605","Housing","Vigintile",3
"2016","S01008605","Access To Services","Vigintile",19
"2016","S01008605","Crime","Vigintile",10
"2016","S01008605","Income","Vigintile",18
"2016","S01008605","SIMD","Vigintile",20
"2016","S01008605","Housing","Quintile",1
"2016","S01008605","Health","Quintile",5
"2016","S01008605","Income","Quintile",5
"2016","S01008605","Education Skills And Training","Quintile",5
"2016","S01008605","Employment","Quintile",5
"2016","S01008605","Crime","Quintile",3
"2016","S01008605","SIMD","Quintile",5
"2016","S01008605","Access To Services","Quintile",5
"2016","S01008606","Access To Services","Rank",4377
"2016","S01008606","SIMD","Rank",6650
"2016","S01008606","Crime","Rank",2463
"2016","S01008606","Employment","Rank",5976
"2016","S01008606","Income","Rank",6437
"2016","S01008606","Health","Rank",6522
"2016","S01008606","Education Skills And Training","Rank",6902
"2016","S01008606","Housing","Rank",4450
"2016","S01008606","SIMD","Decile",10
"2016","S01008606","Crime","Decile",4
"2016","S01008606","Health","Decile",10
"2016","S01008606","Access To Services","Decile",7
"2016","S01008606","Housing","Decile",7
"2016","S01008606","Education Skills And Training","Decile",10
"2016","S01008606","Income","Decile",10
"2016","S01008606","Employment","Decile",9
"2016","S01008606","Education Skills And Training","Vigintile",20
"2016","S01008606","Employment","Vigintile",18
"2016","S01008606","Health","Vigintile",19
"2016","S01008606","Housing","Vigintile",13
"2016","S01008606","Access To Services","Vigintile",13
"2016","S01008606","Crime","Vigintile",8
"2016","S01008606","Income","Vigintile",19
"2016","S01008606","SIMD","Vigintile",20
"2016","S01008606","Housing","Quintile",4
"2016","S01008606","Health","Quintile",5
"2016","S01008606","Income","Quintile",5
"2016","S01008606","Education Skills And Training","Quintile",5
"2016","S01008606","Employment","Quintile",5
"2016","S01008606","Crime","Quintile",2
"2016","S01008606","SIMD","Quintile",5
"2016","S01008606","Access To Services","Quintile",4
"2016","S01008607","Access To Services","Rank",5971
"2016","S01008607","SIMD","Rank",6793
"2016","S01008607","Crime","Rank",3287
"2016","S01008607","Employment","Rank",6406
"2016","S01008607","Income","Rank",5718
"2016","S01008607","Health","Rank",6463
"2016","S01008607","Education Skills And Training","Rank",6973
"2016","S01008607","Housing","Rank",6286
"2016","S01008607","SIMD","Decile",10
"2016","S01008607","Crime","Decile",5
"2016","S01008607","Health","Decile",10
"2016","S01008607","Access To Services","Decile",9
"2016","S01008607","Housing","Decile",10
"2016","S01008607","Education Skills And Training","Decile",10
"2016","S01008607","Income","Decile",9
"2016","S01008607","Employment","Decile",10
"2016","S01008607","Education Skills And Training","Vigintile",20
"2016","S01008607","Employment","Vigintile",19
"2016","S01008607","Health","Vigintile",19
"2016","S01008607","Housing","Vigintile",19
"2016","S01008607","Access To Services","Vigintile",18
"2016","S01008607","Crime","Vigintile",10
"2016","S01008607","Income","Vigintile",17
"2016","S01008607","SIMD","Vigintile",20
"2016","S01008607","Housing","Quintile",5
"2016","S01008607","Health","Quintile",5
"2016","S01008607","Income","Quintile",5
"2016","S01008607","Education Skills And Training","Quintile",5
"2016","S01008607","Employment","Quintile",5
"2016","S01008607","Crime","Quintile",3
"2016","S01008607","SIMD","Quintile",5
"2016","S01008607","Access To Services","Quintile",5
"2016","S01008608","Access To Services","Rank",5789
"2016","S01008608","SIMD","Rank",6836
"2016","S01008608","Crime","Rank",2997
"2016","S01008608","Employment","Rank",6570
"2016","S01008608","Income","Rank",6189
"2016","S01008608","Health","Rank",6242
"2016","S01008608","Education Skills And Training","Rank",6936
"2016","S01008608","Housing","Rank",4834
"2016","S01008608","SIMD","Decile",10
"2016","S01008608","Crime","Decile",5
"2016","S01008608","Health","Decile",9
"2016","S01008608","Access To Services","Decile",9
"2016","S01008608","Housing","Decile",7
"2016","S01008608","Education Skills And Training","Decile",10
"2016","S01008608","Income","Decile",9
"2016","S01008608","Employment","Decile",10
"2016","S01008608","Education Skills And Training","Vigintile",20
"2016","S01008608","Employment","Vigintile",19
"2016","S01008608","Health","Vigintile",18
"2016","S01008608","Housing","Vigintile",14
"2016","S01008608","Access To Services","Vigintile",17
"2016","S01008608","Crime","Vigintile",9
"2016","S01008608","Income","Vigintile",18
"2016","S01008608","SIMD","Vigintile",20
"2016","S01008608","Housing","Quintile",4
"2016","S01008608","Health","Quintile",5
"2016","S01008608","Income","Quintile",5
"2016","S01008608","Education Skills And Training","Quintile",5
"2016","S01008608","Employment","Quintile",5
"2016","S01008608","Crime","Quintile",3
"2016","S01008608","SIMD","Quintile",5
"2016","S01008608","Access To Services","Quintile",5
"2016","S01008609","Access To Services","Rank",3742
"2016","S01008609","SIMD","Rank",6130
"2016","S01008609","Crime","Rank",3525
"2016","S01008609","Employment","Rank",5971
"2016","S01008609","Income","Rank",5258
"2016","S01008609","Health","Rank",5443
"2016","S01008609","Education Skills And Training","Rank",6798
"2016","S01008609","Housing","Rank",4927
"2016","S01008609","SIMD","Decile",9
"2016","S01008609","Crime","Decile",6
"2016","S01008609","Health","Decile",8
"2016","S01008609","Access To Services","Decile",6
"2016","S01008609","Housing","Decile",8
"2016","S01008609","Education Skills And Training","Decile",10
"2016","S01008609","Income","Decile",8
"2016","S01008609","Employment","Decile",9
"2016","S01008609","Education Skills And Training","Vigintile",20
"2016","S01008609","Employment","Vigintile",18
"2016","S01008609","Health","Vigintile",16
"2016","S01008609","Housing","Vigintile",15
"2016","S01008609","Access To Services","Vigintile",11
"2016","S01008609","Crime","Vigintile",11
"2016","S01008609","Income","Vigintile",16
"2016","S01008609","SIMD","Vigintile",18
"2016","S01008609","Housing","Quintile",4
"2016","S01008609","Health","Quintile",4
"2016","S01008609","Income","Quintile",4
"2016","S01008609","Education Skills And Training","Quintile",5
"2016","S01008609","Employment","Quintile",5
"2016","S01008609","Crime","Quintile",3
"2016","S01008609","SIMD","Quintile",5
"2016","S01008609","Access To Services","Quintile",3
"2016","S01008610","Access To Services","Rank",6774
"2016","S01008610","SIMD","Rank",6820
"2016","S01008610","Crime","Rank",2879
"2016","S01008610","Employment","Rank",6514
"2016","S01008610","Income","Rank",6114
"2016","S01008610","Health","Rank",6226
"2016","S01008610","Education Skills And Training","Rank",6915
"2016","S01008610","Housing","Rank","2911.5"
"2016","S01008610","SIMD","Decile",10
"2016","S01008610","Crime","Decile",5
"2016","S01008610","Health","Decile",9
"2016","S01008610","Access To Services","Decile",10
"2016","S01008610","Housing","Decile",5
"2016","S01008610","Education Skills And Training","Decile",10
"2016","S01008610","Income","Decile",9
"2016","S01008610","Employment","Decile",10
"2016","S01008610","Education Skills And Training","Vigintile",20
"2016","S01008610","Employment","Vigintile",19
"2016","S01008610","Health","Vigintile",18
"2016","S01008610","Housing","Vigintile",9
"2016","S01008610","Access To Services","Vigintile",20
"2016","S01008610","Crime","Vigintile",9
"2016","S01008610","Income","Vigintile",18
"2016","S01008610","SIMD","Vigintile",20
"2016","S01008610","Housing","Quintile",3
